Date,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1,-,-,-,4.4,-,3.5,9.0,-,12.5,-,T,20.5
2,-,-,-,15.2,-,1.8,57.5,2.0,-,-,-,7.5
3,-,0.1,-,1.7,-,-,-,91.0,16.0,-,0.5,3.0
4,-,8.1,2.0,0.8,-,-,-,36.5,-,-,-,3.0
5,-,6.8,15.0,1.0,-,-,-,-,-,1.0,-,0.5
6,-,-,-,6.0,0.2,-,-,-,-,-,0.5,0.5
7,-,3.8,-,2.0,11.9,19.3,-,-,-,-,-,-
8,-,-,-,T,-,0.8,-,-,0.5,0.5,-,4.0
9,-,-,1.1,0.8,-,0.4,-,-,T,2.0,-,27.0
10,-,-,66.0,-,3.5,-,-,8.0,1.5,-,0.5,3.5
11,-,-,-,14.5,-,T,-,13.5,0.5,2.0,T,10.0
12,-,-,1.1,15.0,15.5,-,-,5.0,-,5.5,0.5,-
13,6.0,0.7,67.0,-,-,-,-,12.5,1.0,7.5,11.0,-
14,0.1,1.8,3.6,-,-,79.8,-,5.5,-,0.5,4.0,0.5
15,-,-,-,-,-,-,-,-,-,T,-,12.0
16,0.1,8.0,-,-,13.0,-,-,-,T,2.0,-,12.0
17,2.2,-,-,-,-,-,-,-,-,-,-,2.0
18,-,-,0.4,-,18.6,-,-,-,7.0,T,-,1.0
19,2.0,-,6.0,-,31.0,-,13.5,-,-,-,-,T
