Date,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
29,15.0,,-,-,-,-,-,9.5,10.0,-,-,9.0
30,1.0,,-,-,T,-,-,10.0,-,-,-,2.0
31,24.5,,T,,-,,-,T,,0.5,,2.0
總和值,151.5,139.5,28.0,72.5,60.5,42.0,167.5,165.0,391.0,140.5,88.0,265.5
1,-,-,-,2.5,60.0,-,-,-,-,9.5,-,-
2,6.0,-,-,-,0.5,T,37.0,-,-,-,-,-
3,23.0,-,14.0,2.5,T,1.0,6.5,-,-,-,-,-
4,-,-,-,-,-,8.5,-,-,31.5,-,2.0,-
5,9.0,-,2.0,-,-,-,T,-,38.0,-,6.5,49.5
6,17.0,-,9.5,-,7.0,-,-,-,8.0,-,-,77.5
7,-,-,17.5,-,2.0,-,-,23.5,-,-,2.5,14.0
8,-,-,15.5,-,2.0,-,-,50.0,8.0,-,4.0,-
9,-,0.5,39.5,-,8.5,-,-,24.0,-,-,-,-
10,-,-,24.0,-,-,20.5,-,-,-,-,-,-
11,-,-,-,31.5,-,76.5,-,-,-,-,-,-
12,-,-,-,T,-,44.5,T,0.5,-,-,-,-
13,-,-,-,1.0,-,55.0,-,-,-,-,-,-
14,-,-,-,1.0,-,38.5,-,-,5.0,-,-,-
15,1.5,-,9.5,1.0,-,-,-,-,22.0,0.5,-,-
16,11.5,-,-,30.0,0.5,-,-,-,1.5,6.5,-,-
17,7.0,-,0.5,-,40.5,-,1.0,-,11.0,-,-,-
18,0.5,2.0,-,-,14.0,-,16.0,4.5,7.0,4.0,5.0,-
19,-,2.0,-,45.0,-,-,15.0,19.0,1.0,5.5,4.0,-
20,2.0,-,-,50.0,222.5,-,-,-,130.0,-,-,4.5
21,2.0,-,-,55.5,-,-,31.5,38.0,151.5,-,9.5,-
22,-,-,1.5,-,-,8.5,5.5,-,-,-,9.0,0.5
23,-,5.5,4.0,-,9.5,81.5,-,-,-,-,-,-
24,-,47.0,3.0,-,-,10.5,-,4.5,-,-,-,-
25,-,-,15.5,-,-,89.0,-,-,-,-,-,-
26,-,-,-,-,-,17.0,-,-,8.5,-,-,-
27,-,-,-,-,1.0,1.0,2.5,-,37.0,-,-,-
28,-,-,-,-,120.0,-,1.5,-,55.0,-,4.0,-
29,-,,12.0,-,-,-,-,-,32.0,5.5,-,20.5
30,-,,4.5,-,-,8.0,-,28.0,110.0,0.5,-,25.5
31,-,,-,,-,,-,-,,0.5,,3.5
總和值,79.5,57.0,172.5,220.0,488.0,460.0,116.5,192.0,657.0,32.5,46.5,195.5
1,-,-,-,5.5,-,4.0,35.0,-,1.5,-,-,T
2,-,-,-,14.5,-,-,73.0,2.5,-,-,4.5,9.5
3,-,-,-,T,-,-,-,166.0,8.0,-,4.0,8.0
4,-,3.5,3.5,1.0,-,-,-,9.0,-,-,-,T
5,-,4.5,14.5,1.5,-,-,-,T,-,6.0,-,T
6,-,-,-,4.5,-,-,-,T,-,-,-,-
7,-,6.5,-,2.0,7.0,23.5,-,-,-,-,-,T
8,-,T,-,-,-,3.0,-,-,-,3.0,1.0,4.0
9,-,-,7.5,1.0,-,1.5,-,-,-,3.5,-,22.0
10,-,-,46.0,-,0.5,-,-,4.0,-,-,-,3.0
11,-,-,-,11.5,T,0.5,-,42.0,-,-,-,T
12,2.0,-,1.5,2.5,4.0,-,-,0.5,14.0,T,-,-
13,8.0,0.5,25.0,-,-,-,-,1.5,-,-,2.0,-
14,1.0,-,4.0,-,-,11.0,-,2.0,-,-,T,T
15,-,-,-,1.0,-,-,-,-,-,-,-,8.0
16,0.5,34.5,-,-,2.0,-,-,-,-,-,-,10.0
17,8.5,-,T,-,-,-,-,-,-,2.5,-,T
18,-,-,0.5,-,55.0,-,-,-,T,0.5,-,1.0
19,-,-,4.5,-,19.5,-,-,-,-,-,-,5.5
20,-,-,-,-,2.0,-,5.0,-,2.5,1.0,-,-
21,-,-,-,-,66.5,-,-,-,-,7.0,-,1.0
22,-,-,5.0,12.0,64.0,-,-,1.5,-,20.0,T,-
23,-,-,1.0,11.0,4.5,-,-,0.5,-,3.0,1.0,15.0
24,-,-,-,2.0,-,-,-,-,6.0,-,-,6.0
25,0.5,1.0,-,-,-,-,15.5,-,1.0,-,-,0.5
26,43.5,-,-,-,-,5.5,-,T,4.5,-,-,-
27,6.0,-,T,-,46.0,-,0.5,47.0,53.5,-,16.5,T
28,1.0,-,24.5,-,36.0,-,0.5,17.5,15.0,-,3.0,1.0
29,-,-,-,-,7.5,-,-,-,T,-,-,-
30,-,,1.5,-,-,-,-,T,0.5,T,1.0,8.0
31,-,,0.5,,1.5,,-,2.5,,-,,-
總和值,71.0,50.5,139.5,70.0,316.0,49.0,129.5,296.5,106.5,46.5,33.0,102.5
1,-,-,-,T,-,3.5,-,4.0,-,-,-,T
2,T,T,13.0,-,-,T,-,-,-,-,T,T
3,1.0,-,T,-,T,-,-,3.5,-,-,T,-
4,16.0,-,T,-,T,31.0,-,1.5,24.5,-,0.5,-
5,8.5,-,T,-,2.0,40.5,-,2.0,-,-,-,2.0
6,4.0,-,28.5,-,-,15.0,-,19.5,-,-,T,12.5
