Date,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
10,-,-,9.5,-,-,-,-,T,1.5,-,-,24.0
11,-,-,-,9.0,33.5,1.0,-,-,-,-,-,1.5
12,-,-,42.0,T,4.5,-,-,-,5.0,14.5,-,-
13,2.7,T,17.5,-,-,-,-,-,45.5,0.5,T,1.0
14,0.1,-,1.0,-,-,-,-,-,11.0,-,-,6.0
15,9.8,-,-,T,-,-,-,-,-,-,T,14.0
16,1.3,33.5,-,-,0.8,-,-,-,-,-,-,6.5
17,1.8,-,-,-,-,-,-,2.0,-,-,-,7.0
18,-,-,T,-,5.5,-,-,-,T,-,-,6.0
19,2.5,-,3.0,-,132.5,-,-,2.5,-,-,-,5.0
20,-,7.0,T,-,12.5,-,-,4.0,T,1.5,-,0.5
21,-,1.0,-,2.5,27.5,-,-,0.5,0.5,24.5,4.5,-
22,-,2.0,-,5.5,51.0,-,-,3.0,-,1.5,T,0.5
23,-,-,0.3,7.0,10.0,-,-,43.0,-,0.5,-,57.0
24,0.5,-,0.8,0.5,-,-,-,-,5.5,-,-,5.5
25,38.5,-,0.2,2.0,-,-,-,-,-,-,0.5,1.0
