Date,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
7,-,-,-,21.0,-,2.0,17.0,0.5,-,-,7.0,-
8,-,-,-,-,-,22.5,-,30.5,-,-,0.5,-
9,-,-,-,-,-,-,-,-,-,-,0.5,4.5
10,-,-,15.0,-,-,5.0,-,3.0,-,-,-,X
11,-,-,-,-,0.5,-,-,19.0,-,-,-,X
12,-,-,-,0.5,23.0,-,-,-,4.0,-,-,X
13,-,0.5,-,-,-,1.0,1.0,10.0,15.0,-,0.5,X
14,-,-,13.0,-,-,-,11.5,9.0,27.0,-,-,X
15,-,-,-,-,-,-,37.5,19.5,17.5,-,-,X
16,-,-,-,-,-,-,11.0,6.0,-,-,-,-
17,-,1.0,-,-,-,-,-,2.0,-,2.0,-,-
18,-,-,-,-,1.0,-,-,3.0,-,-,-,-
19,-,-,-,-,22.5,-,-,20.0,9.0,-,-,-
20,-,-,-,-,10.0,-,32.0,-,0.5,-,-,-
21,-,-,-,-,86.5,2.0,-,3.0,3.0,0.5,-,1.5
22,-,-,-,-,357.5,-,-,92.0,-,2.0,-,-
23,-,-,-,-,16.0,0.5,19.0,4.5,-,2.5,-,-
24,-,-,-,-,-,-,1.0,3.5,9.0,-,-,0.5
25,0.5,-,-,-,-,10.5,-,22.0,12.0,-,-,-
26,12.5,-,-,-,32.0,6.5,1.5,104.0,-,-,-,-
27,1.5,-,-,-,-,-,-,111.5,-,-,-,2.0
28,7.5,-,5.0,-,59.0,-,38.0,38.0,-,-,-,-
29,-,-,-,-,-,-,-,-,-,-,-,-
30,-,,-,-,-,27.0,0.5,17.0,-,-,-,-
31,-,,-,,-,,1.0,5.5,,-,,-
總和值,22.0,1.5,33.5,35.5,608.0,93.0,187.0,742.5,110.0,10.5,21.5,8.5
1,-,-,-,-,-,30.5,-,181.0,21.5,-,-,-
2,-,-,-,-,-,-,-,170.0,18.5,41.5,-,-
3,-,-,-,-,-,-,-,37.5,7.0,-,-,-
4,-,-,-,-,-,0.5,0.5,65.0,15.0,0.5,-,-
5,-,-,-,-,-,75.5,1.0,183.0,7.5,-,-,-
6,-,-,-,-,-,296.5,5.0,57.5,1.5,-,-,-
7,-,-,-,-,-,7.0,-,288.0,-,6.0,-,-
8,-,-,-,-,-,-,31.5,61.5,1.0,7.0,-,-
9,-,-,-,-,-,-,-,113.0,-,-,-,-
10,-,-,-,-,-,2.0,-,2.0,-,-,-,-
11,-,9.0,-,-,-,1.0,-,3.0,2.0,4.5,-,-
12,-,-,-,-,-,2.0,-,3.0,6.5,18.5,-,-
13,-,X,-,-,-,0.5,-,1.0,5.5,33.0,-,-
14,-,X,-,-,-,-,31.5,57.5,13.5,13.0,-,-
15,-,X,-,-,-,2.0,11.0,0.5,-,-,-,-
16,-,X,-,-,-,40.0,36.5,-,-,-,-,-
17,-,X,-,-,-,31.0,20.5,-,-,-,-,-
18,-,-,-,-,-,3.0,5.5,-,-,-,-,-
19,-,X,-,-,-,80.5,57.0,0.5,-,-,-,-
20,-,X,-,-,-,156.0,84.5,-,0.5,-,-,1.0
21,-,X,-,-,-,31.5,-,0.5,31.5,-,-,1.0
22,-,X,-,-,-,62.0,0.5,-,-,-,-,-
23,-,X,-,-,-,36.0,7.5,-,9.0,-,-,-
24,-,X,-,-,-,5.0,2.5,-,14.0,-,-,-
25,-,6.5,-,1.5,3.5,105.0,72.0,0.5,-,-,2.0,-
26,-,-,-,1.5,-,42.0,13.5,57.5,-,-,0.5,-
27,-,-,-,0.5,-,47.5,12.0,-,-,-,-,-
28,-,-,-,1.0,-,64.0,54.0,-,1.0,-,1.0,-
29,-,,-,8.0,0.5,25.0,38.0,-,-,-,1.0,-
30,-,,-,-,49.5,1.0,61.5,4.5,-,-,-,-
31,-,,-,,0.5,,89.0,2.0,,-,,-
總和值,-,15.5,-,12.5,54.0,1147.0,635.0,1289.0,155.5,124.0,4.5,2.0
1,-,-,-,-,-,-,-,31.0,2.0,X,X,-
2,-,-,-,-,24.5,-,28.0,0.5,-,X,X,-
3,-,-,-,1.5,4.5,-,3.5,0.5,X,X,X,-
4,-,-,-,-,1.0,24.0,8.0,-,X,X,X,-
5,-,-,-,-,0.5,8.0,19.5,-,X,X,X,-
